,EQID,STAID,MW,H_km,evlat,evlon,stlat,stlon,0.1 hz,0.105263157895 hz,0.111111111111 hz,0.117647058824 hz,0.125 hz,0.133333333333 hz,0.142857142857 hz,0.153846153846 hz,0.166666666667 hz,0.181818181818 hz,0.2 hz,0.208333333333 hz,0.217391304348 hz,0.227272727273 hz,0.238095238095 hz,0.25 hz,0.263157894737 hz,0.277777777778 hz,0.285714285714 hz,0.294117647059 hz,0.3125 hz,0.333333333333 hz,0.357142857143 hz,0.384615384615 hz,0.4 hz,0.416666666667 hz,0.454545454545 hz,0.5 hz,0.526315789474 hz,0.555555555556 hz,0.588235294118 hz,0.625 hz,0.666666666667 hz,0.714285714286 hz,0.769230769231 hz,0.833333333333 hz,0.909090909091 hz,1.0 hz,1.05263157895 hz,1.11111111111 hz,1.17647058824 hz,1.25 hz,1.33333333333 hz,1.42857142857 hz,1.49925037481 hz,1.53846153846 hz,1.66666666667 hz,1.81818181818 hz,2.0 hz,2.08333333333 hz,2.17391304348 hz,2.22222222222 hz,2.27272727273 hz,2.38095238095 hz,2.5 hz,2.63157894737 hz,2.77777777778 hz,2.85714285714 hz,2.94117647059 hz,3.125 hz,3.33333333333 hz,3.44827586207 hz,3.57142857143 hz,3.84615384615 hz,4.0 hz,4.16666666667 hz,4.54545454545 hz,5.0 hz,5.26315789474 hz,5.55555555556 hz,5.88235294118 hz,6.25 hz,6.66666666667 hz,7.14285714286 hz,7.51879699248 hz,7.69230769231 hz,8.33333333333 hz,9.09090909091 hz,10.0 hz,10.5263157895 hz,11.1111111111 hz,11.7647058824 hz,12.5 hz,13.3333333333 hz,14.2857142857 hz,14.9253731343 hz,15.3846153846 hz,16.6666666667 hz,18.1818181818 hz,20.0 hz,20.8333333333 hz,21.7391304348 hz,22.2222222222 hz,22.7272727273 hz,23.8095238095 hz,25.0 hz,27.7777777778 hz,28.5714285714 hz,31.25 hz,33.3333333333 hz,34.4827586207 hz,40.0 hz,45.4545454545 hz,50.0 hz,100.0 hz
119,202007270514,CCVB,5.0,8.1,20.937,104.705,19.057,104.856,6.13106717061e-05,7.32762660376e-05,8.61443864044e-05,0.000102768269098,0.000109236301169,0.000133995570196,0.000116013706893,0.000144204926982,0.000178815008404,0.000161715580422,0.000212118978986,0.000240993074199,0.000239549631845,0.000242365001579,0.000284650948779,0.000333466722612,0.000382014314356,0.000439315060106,0.000468133742272,0.000500392587358,0.000527542259085,0.000627406456059,0.000753373022079,0.000783249573672,0.000805424968441,0.000830870417541,0.00114368160107,0.0014967085298,0.00159684834731,0.00171405012801,0.00198872427102,0.00224558695214,0.00258988271662,0.00291647305332,0.00327025098137,0.00370574437345,0.00474860488899,0.00597439899671,0.00673324372731,0.0077760503646,0.00866460822479,0.0102701190078,0.0127450231769,0.0157458508731,0.017134048377,0.0169764161268,0.0191843206199,0.025563087079,0.0308002598427,0.0332779902608,0.0375992778244,0.0402289940521,0.0414954727227,0.0418934579566,0.0475064258447,0.0561167227626,0.0660825087488,0.0741815292024,0.0825892366127,0.101095912271,0.13540396534,0.16142939923,0.189027129253,0.274101876635,0.323835494189,0.36944447528,0.442714812586,0.360483085468,0.304974486152,0.287183990617,0.323415989947,0.33011334064,0.317998627089,0.295484068009,0.248344553581,0.24614265369,0.217132327394,0.237303043643,0.250215552955,0.250676262515,0.296362605059,0.336584994363,0.337609010583,0.299275718441,0.251917298485,0.243406515556,0.244302410889,0.236542296016,0.205714803079,0.233532279109,0.226408714709,0.217970338773,0.208626417905,0.208509709997,0.199741967363,0.173502683075,0.184761526174,0.190023216186,0.208545311642,0.20562690705,0.191863888495,0.151345397895,0.133343935321,0.137573951766,0.131939481191
120,202007270915,CCVB,3.1,6.0,20.928,104.701,19.0485,104.877,0.000157191507053,0.000153142574078,0.000152790735862,0.000160759506595,0.00016592702888,0.000171629639288,0.000206988433549,0.000206208172457,0.000229532956835,0.000244540278947,0.000322820841583,0.000403312198562,0.000441925714366,0.000484485462852,0.000528139513643,0.000537922262606,0.000502121581285,0.000512754434877,0.000537145496408,0.000543898731386,0.0005086408088,0.000544365127134,0.000806155605613,0.000913942361179,0.00094055923929,0.000931906174225,0.000939952421223,0.00123418770229,0.00128112164941,0.00148098830433,0.00186445179029,0.00202757121526,0.00222533742792,0.00257220247305,0.00339993193305,0.00417270176367,0.00424060431615,0.00515817470224,0.00569813254056,0.00600937667699,0.00549588848426,0.00566343640673,0.00588572107489,0.0072719693175,0.00694203418477,0.00668284826799,0.007592527154,0.0085240299995,0.00952306690993,0.00937138961192,0.00912119484944,0.00892680582698,0.00992172743823,0.0112963145957,0.010995779837,0.0120755299704,0.0123911779133,0.0116153747717,0.0102903792481,0.0114922980212,0.0135299391424,0.0144063748477,0.0146355311007,0.0138632163469,0.0152439355217,0.018046333034,0.0212193596389,0.0284204972529,0.0255784333567,0.0215290973391,0.0281256313168,0.031643347883,0.0252345342922,0.0225348439992,0.0174073206159,0.0165474282833,0.0166710855225,0.0165153494613,0.0152643565803,0.0142165772255,0.0146522770301,0.0160272462213,0.0175585758175,0.0209629223652,0.0179009906579,0.0155320540149,0.0151660327801,0.0154494740787,0.0144839468783,0.013167120746,0.0122178318031,0.0119889279118,0.0114407648912,0.0112924501443,0.0114172533262,0.0119543868008,0.00989777132366,0.0100769341798,0.00972921660214,0.00928975785687,0.00911414544421,0.0090749692013,0.00962259855284,0.00904675922384,0.00918930775091
121,202007280125,CCVB,4.1,6.0,20.934,104.735,19.0485,104.877,0.000507141316738,0.000558103422078,0.000625970964838,0.000704382436645,0.000806255384947,0.000956128425887,0.00116013736829,0.0014033928263,0.00165190411668,0.00194283386109,0.00238609858788,0.00263240500972,0.00290978093209,0.00330157102926,0.00381237966025,0.00448125059593,0.0052954790222,0.00600632565973,0.00630013281798,0.00668664865916,0.00756735363013,0.00904690319338,0.0106427103369,0.0124415301386,0.0141632705947,0.0158701066474,0.0187124168324,0.0202493934268,0.0211196222333,0.0225933056429,0.0256197220392,0.0275711585356,0.0291860191553,0.0313338717742,0.036027584113,0.0480690637106,0.0587398798918,0.0670554301648,0.0730416020087,0.075811822209,0.0719475732593,0.073861731865,0.0803070247853,0.0960401335423,0.088273605412,0.0828911949564,0.0977967875167,0.106507722635,0.111548864167,0.110720644936,0.107624809559,0.102916734979,0.104348346552,0.0995864782062,0.10645263687,0.11231115898,0.1180899097,0.117811472922,0.124000149432,0.138324826193,0.139798901,0.133302097524,0.131181491192,0.130396428944,0.120895291815,0.117044660449,0.141158984171,0.157777401575,0.165675694776,0.170636468395,0.144959854337,0.12991605533,0.120082831073,0.103303908779,0.0913612831274,0.0870734106272,0.0872822112716,0.0883940407948,0.079291347342,0.0810113734246,0.0776784922981,0.0697117697755,0.0720451042974,0.0705214476982,0.0665766915949,0.0649422160592,0.0659394234264,0.062749621322,0.0645005733231,0.0631475791385,0.0634357268024,0.0641520977307,0.0642766266345,0.0642673008886,0.0626993293545,0.0599803937585,0.0580336322293,0.0577926321531,0.0610497940798,0.0598085332645,0.0593282095826,0.0593482745033,0.0584403093609,0.0571775510591,0.0574398403062
122,202007281107,CCVB,3.3,10.0,20.923,104.701,19.0485,104.877,0.000128708585037,0.000133020466287,0.000135281212865,0.000136779190561,0.000120368369071,0.000116247952487,0.000130704824882,0.000171437940472,0.000211987742217,0.000318110069318,0.000387742337958,0.000475699235419,0.000542189247022,0.00058952256762,0.000659409457898,0.000602830094569,0.000505727858484,0.000507289645822,0.000516532254945,0.000590987628789,0.00073779081638,0.000868903593577,0.00104144305682,0.00112731958636,0.00121227238003,0.00133959038682,0.00162522417646,0.00192862235292,0.00185677739311,0.00186490436276,0.00205611083401,0.00229312293073,0.00232345604513,0.00266669069476,0.00342954243983,0.00483155012381,0.00539481888599,0.00632999599354,0.00709657479934,0.00728125608468,0.00689930213799,0.00649929012756,0.0081175573109,0.00930541688574,0.00894235254753,0.00845714528334,0.00894302954068,0.0101265915924,0.0149766876604,0.0146683883716,0.0123956163539,0.0127672517378,0.0139993750833,0.0154593121083,0.0149241245526,0.0136600532154,0.0133946919984,0.014087701623,0.0140845661977,0.0151354840282,0.0134767640001,0.0137860717825,0.0147873336611,0.017824525273,0.0206758688057,0.0227239124993,0.0281348172416,0.029914213377,0.0227132293833,0.0215063621892,0.0239805509143,0.0253827092606,0.0225907854268,0.0188586953497,0.0179295173256,0.0180019983103,0.0163817248801,0.0173463252139,0.0149787489204,0.0141396674525,0.0130840538599,0.0131839511166,0.0132881356692,0.0129736972662,0.0124605904561,0.0112050433309,0.0103898389137,0.0101967597158,0.011624633735,0.0126172313519,0.0121258048353,0.0113725532324,0.011089073045,0.0106477462191,0.0109130268192,0.011154823228,0.0100109862368,0.00981928235093,0.00918606697833,0.0090632965411,0.00925398454399,0.00895113773447,0.00923108784059,0.00958519802697,0.00841195834382
123,202008031015,CCVB,3.4,6.6,20.911,104.734,19.0485,104.877,0.000297940531137,0.000306041690554,0.000305592424135,0.000296639617302,0.000280688665926,0.000299333724343,0.000373483273718,0.000446496366598,0.00042597722853,0.000417796706556,0.000570991300379,0.000592444845596,0.000581064599133,0.000601791065,0.000573284947662,0.000678469227787,0.000870957153933,0.000948233337981,0.000924951196184,0.00101481986994,0.000884381355993,0.00117589880858,0.00159635686614,0.00250889360928,0.00268219841708,0.00237078074268,0.00219311333451,0.00289480349699,0.00304046595564,0.00295082197009,0.00334894179488,0.00343653778759,0.00375298700131,0.00373861317903,0.00356838123894,0.00426289655438,0.00491956761278,0.00642737930715,0.00673588244069,0.00671809966935,0.00634011589668,0.00608279316789,0.00698438074796,0.00763644736387,0.0067923996194,0.00723250418405,0.00934038180205,0.0110040106013,0.0125708134969,0.0133762617705,0.0121334778517,0.0113470320931,0.0112496376192,0.0117064100979,0.0113791781667,0.0111592701384,0.00918415629282,0.00900359916518,0.00977760349921,0.0107902668829,0.0145846904186,0.016717932157,0.0178574968059,0.0199334473811,0.0198519802334,0.0197572419357,0.0227175269089,0.0202939481035,0.0186433310641,0.0175400484794,0.021923835363,0.0236624504915,0.0210910160789,0.0171555389745,0.0145763873176,0.0148178128117,0.0150172117931,0.013358966034,0.0134226526998,0.0136226479275,0.0127391757283,0.0117718649313,0.011716941303,0.0115168319981,0.0119728568791,0.0117657309156,0.0109991509515,0.0103289180193,0.0103932757622,0.0104141353403,0.0105410680393,0.010023481166,0.00951941824033,0.00935406363326,0.00949182259556,0.00957741015766,0.00931699598269,0.00942475747589,0.00945635563529,0.00927781767616,0.00901130010484,0.00771999140653,0.00782859439655,0.00812750393755,0.0077048398599
124,202008062328,CCVB,3.3,10.0,20.933,104.693,19.0485,104.877,0.000116127731474,0.000127314970966,0.000125154168912,0.000132704591794,0.00012979241183,0.000123887904864,0.000179018876457,0.000217894591819,0.000218564231721,0.00023385455006,0.000309377810882,0.000323902846863,0.000364806017511,0.000446453642473,0.000557834841066,0.000598564013662,0.000664740868514,0.000762938600253,0.000796763152819,0.000827566951859,0.000875753438101,0.000951959901545,0.00111348269861,0.00135385801896,0.0014750845177,0.00163370954673,0.00181612419932,0.00214818095355,0.0022602367115,0.00228926876896,0.0025368418981,0.00299272610953,0.00331401056855,0.00389629003594,0.00342647527166,0.00446171567539,0.00497329009958,0.00512333638151,0.00475088677091,0.00446860499595,0.00426881623919,0.00486575135441,0.0056845244877,0.00583009737682,0.00689836763752,0.00711833352555,0.00886615909593,0.0101049773439,0.012300746669,0.0131270809115,0.0145183026913,0.0153786604653,0.0156339006885,0.0151415553287,0.0157103850944,0.0148163475071,0.0145968489541,0.0153359071769,0.0171974847362,0.017581626809,0.0187699433,0.0194095216315,0.0198093033625,0.0207623727635,0.0227691040234,0.023692768879,0.035061692846,0.036969035452,0.0298994569585,0.0245725298996,0.026343109875,0.0284396399427,0.0280695533485,0.0221667802093,0.019138417458,0.0188802594588,0.0197759460956,0.0197948504042,0.0213211596264,0.0218303686721,0.0253657940276,0.0236760605251,0.0199774477857,0.0167318688899,0.0164639810291,0.0154958288427,0.015811517656,0.0143176830099,0.0134948962289,0.0131517480821,0.0127851827837,0.0119858704437,0.0116128857651,0.0118210688472,0.0118314561965,0.0120417827759,0.0115617288263,0.011742793832,0.0120119692396,0.0118571687814,0.0111016610556,0.0109659160606,0.0107131704789,0.0106554888486,0.010438395122
125,202008170113,CCVB,4.4,8.1,20.903,104.739,19.057,104.856,5.34251724376e-05,7.24479347121e-05,7.13273913223e-05,7.46562081336e-05,6.98489929883e-05,8.31140619439e-05,0.000107489036132,9.95531743572e-05,0.000102340094731,0.000115639923935,0.000115238803623,0.000109835948069,0.000111232038386,0.000109845583154,0.000134180803483,0.000161844849892,0.000148060365104,0.000159596240691,0.000166864985912,0.000160620795323,0.000159689590369,0.000187998439,0.00019583977909,0.000186768958626,0.000190344243295,0.000229686910441,0.000270885978084,0.000267475750631,0.000281333219094,0.0003131675877,0.000344849765007,0.000335450693176,0.00038195762272,0.000378257482336,0.00041894533879,0.000515843232875,0.000530097744682,0.000774315841964,0.000837710652164,0.000836991483453,0.000967288893517,0.00126393933795,0.0014485506775,0.00167780039112,0.00195575254049,0.0021128739218,0.00253693117857,0.00304652827956,0.0038032122312,0.0044845511446,0.00468650930397,0.00508837223727,0.00550754781684,0.00603500236456,0.00728299212715,0.00913599887141,0.0112843166982,0.0116947755027,0.0119627918937,0.0132751571194,0.0173678913354,0.0191730007821,0.0212622292158,0.0241658449141,0.0252037035233,0.0269965819087,0.037644683925,0.0466620889202,0.0504707937529,0.0525822352332,0.0703863973655,0.0786042810296,0.0727622352259,0.0838333315359,0.0814693978129,0.0860319370108,0.0941620310029,0.0896886787242,0.071769168571,0.0796405225772,0.0947131098161,0.113209138726,0.0924190469983,0.0878347986025,0.0742121472291,0.0711423599423,0.070543481429,0.0832956114482,0.0813594630654,0.0747697196767,0.0780612285229,0.086648893936,0.0841446169415,0.0804173729029,0.0767468568855,0.0787650052521,0.0669249503981,0.0636260089772,0.0633528083545,0.0596273972651,0.0582093884073,0.0461742515818,0.0421557585214,0.0422319842061,0.0341388790754
126,202007270537,DBVB,3.0,7.0,20.941,104.701,21.39,103.018,0.000158346967356,0.000177077811388,0.000169781466532,0.000177584377395,0.000180889582408,0.000193316427174,0.000214195010272,0.000233850531884,0.000267596822877,0.000391036825331,0.00046718862542,0.000512924313919,0.000500994116703,0.000636047070666,0.000804896867046,0.000786459785282,0.000706485422695,0.000622535213183,0.000641685774579,0.000694112449561,0.000867686073706,0.00104156044957,0.0013056793502,0.00130135944596,0.0013809444584,0.00156650988284,0.00212460421659,0.00241243538959,0.00271193932213,0.00308877127965,0.00349208887063,0.00429753800471,0.00463871096138,0.00490204451429,0.00492558087355,0.00398069196988,0.0043370621506,0.00484382298858,0.00587574522744,0.0067230055324,0.00724427568538,0.00731300605843,0.00857373941343,0.0107908771744,0.0118540076787,0.0121052357304,0.0142560095989,0.0122005439223,0.0113961368082,0.0122839335663,0.0129598525768,0.0132391865361,0.0130880660898,0.0124244461225,0.0128468702547,0.0150821337338,0.0178723602273,0.0195758476831,0.0216717868307,0.0222732772746,0.0237051581028,0.0234842956159,0.0270552921786,0.0356421443572,0.0384561866281,0.0356654574362,0.0295004897074,0.0429101533299,0.0498668455623,0.0486332835933,0.0413533743621,0.0353403311175,0.0403903904439,0.038608136048,0.0376282536656,0.0359703418739,0.0333771218985,0.0318599099097,0.025683353796,0.0216891545879,0.0224596993307,0.0224863777464,0.0216604947026,0.0197963925611,0.0169809272387,0.0171818151224,0.0170934691322,0.0165248474687,0.0161451591915,0.0156027044898,0.0159056711279,0.0169838208828,0.0168379958949,0.0168076546472,0.0161476879759,0.0152288552509,0.0145560887663,0.0147205706796,0.0139609475559,0.0140616486535,0.0138242903185,0.014104152412,0.0146014329852,0.0139490000029,0.0143686139233
127,202007281326,DBVB,3.3,10.0,20.933,104.719,21.39,103.018,0.000151025129256,0.000173249155156,0.000186720156822,0.00027461100412,0.000304873481028,0.000327831717303,0.000308463356684,0.000370774273256,0.000449378080723,0.000527025888292,0.000672155025711,0.000772538194477,0.000874851916098,0.000982681033734,0.00112561026667,0.00126948186611,0.00129764649079,0.00149997621398,0.0016228213892,0.00173253949565,0.00197498997136,0.00234431142969,0.00282146253602,0.00325054877067,0.00347779829881,0.00367563159107,0.00494786014249,0.00586004390439,0.00624376934459,0.00669864503538,0.00783503207998,0.00896365597343,0.00973777565612,0.0111081468302,0.00993859500252,0.00861669855786,0.00871650284849,0.0102691517627,0.0123880113617,0.0146635563248,0.0175696605348,0.0173905064074,0.0215949849021,0.0238817418934,0.0276010693182,0.0321706485391,0.0398878651456,0.0394763453579,0.03955347354,0.0380747218988,0.0406241874927,0.0419206696967,0.04464001866,0.0501043488653,0.0567181933999,0.0682897268648,0.0759721824982,0.0776570319856,0.0769562601866,0.074351054972,0.0803594039578,0.0830779543901,0.082661914621,0.088820292638,0.0787278409185,0.0753277929828,0.101177994284,0.125517075105,0.119297797134,0.117964937631,0.112701079686,0.111641560178,0.10007272336,0.10907327932,0.105395516052,0.0985418759303,0.0881187401786,0.0759752352104,0.0696067464053,0.0561779289734,0.0507606917323,0.0469628510565,0.042636411367,0.0369047314904,0.0383386214698,0.0416766667015,0.0415886122692,0.0370711512116,0.0327697788443,0.0302474284201,0.029410116273,0.0302995665487,0.0306030362264,0.0309291440827,0.031425142978,0.030854692629,0.0295834390186,0.0296814225053,0.0302751701674,0.0307354563671,0.0306477440318,0.0297940140928,0.0306180180475,0.0521054698455,0.0296322051374
128,202008170113,DBVB,4.4,8.1,20.903,104.739,21.39,103.018,6.94929512315e-05,7.3739020493e-05,8.34321287507e-05,8.37268890465e-05,8.63893102897e-05,0.000113081232102,0.000120627975749,0.000138082778839,0.0001403716387,0.000135160598523,0.000141996895025,0.00015205080064,0.000159881865769,0.000156713333206,0.000166242447297,0.000205211528874,0.000240843497721,0.000218587767811,0.000208397038908,0.000228843800307,0.00028056299297,0.000358051987757,0.000370999211585,0.000417992487175,0.000411648063779,0.000440059189223,0.000589358697562,0.000729839275851,0.000796763579337,0.000869061875641,0.000955738468322,0.00110042581189,0.00136764496577,0.00152506374204,0.001719670489,0.00201124882635,0.00204900135608,0.00259559572677,0.00286887128139,0.00319371156518,0.00383672638118,0.00457717780369,0.00511238575558,0.00640470000558,0.00746392413122,0.00810365529028,0.00990060696966,0.0127673493929,0.0170933942045,0.0185706825738,0.0206690934037,0.022225810142,0.023576155714,0.025879658573,0.0317334402985,0.0387435974863,0.040447633428,0.0455377192209,0.053207289572,0.0721208320751,0.0842415041076,0.0912641868456,0.0989626648808,0.134535939488,0.147011680953,0.15751142166,0.196148921591,0.287380101609,0.306040999396,0.273208347524,0.23958722942,0.321381543142,0.398395040775,0.41613900319,0.359100436302,0.346150344295,0.323847283218,0.299463704862,0.284699413339,0.281956707633,0.285329152639,0.231447042678,0.203451878739,0.172185765243,0.148957420935,0.158250335806,0.156693031006,0.144593558711,0.140817461174,0.138991376902,0.133398660005,0.120197402215,0.118989005839,0.117967976299,0.11616777809,0.125271584727,0.121722780796,0.126044451656,0.130756250095,0.13944720271,0.143512318171,0.203481183864,0.232008922902,0.247157173014,0.148558264991
